11.454545454545453, 1.2454545454545438
12.545454545454561, 1.3090909090909073
13.454545454545467, 1.4181818181818162
15.454545454545467, 1.5545454545454525
17.454545454545453, 1.38181818181818
17.090909090909093, 1.572727272727271
15.818181818181827, 1.6181818181818162
14.36363636363636, 1.4818181818181801
10.909090909090907, 1.154545454545453
8.545454545454554, 0.9181818181818167
6.363636363636367, 0.6818181818181803
4.181818181818187, 0.47272727272727133
2.363636363636367, 0.24545454545454426
-1.6363636363636331, -0.20000000000000107
0.18181818181818699, 0.01818181818181719
-3.81818181818182, -0.40909090909091006
-4.9090909090909065, -0.5090909090909097
-6.181818181818173, -0.6545454545454543
-8.18181818181818, -0.827272727272728
-9.999999999999993, -1.0636363636363635
-11.090909090909086, -1.163636363636364
-13.090909090909093, -1.3818181818181818
-14.18181818181818, -1.4363636363636356
-15.272727272727273, -1.5272727272727273
